epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,214.081,0.59157,0.81662,0.95002,0.53525,0.08207,0.05458,0.03873,1.27983,2.70348,1.41661,0.00328358,0.00328358,0.0704478
2,423.709,0.58372,0.76073,0.93947,0.40025,0.05628,0.03835,0.02608,1.31478,3.06855,1.44032,0.00596184,0.00596184,0.0397927
