epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,96.7623,1.57576,3.87704,1.58599,0.07294,0.07835,0.02655,0.01557,1.23117,3.39392,1.40751,0.0009,0.0009,0.0919
